I0,I1,I2,I3
0.000000,0.000262,0.001322,143697.656250
0.000000,0.010098,0.012879,143697.984375
0.000000,0.007675,0.007300,143698.312500
0.000000,0.009320,0.013645,143698.640625
0.000000,-0.000878,-0.006846,143698.968750
0.000000,-0.011089,-0.004763,143699.296875
0.000000,0.000766,-0.000501,143699.625000
0.000000,-0.010902,-0.011583,143699.953125
0.000000,0.001314,0.001614,143700.281250
0.000000,-0.007152,-0.004655,143700.609375
0.000000,0.006896,0.008067,143700.937500
0.000000,-0.005133,-0.011950,143701.265625
0.000000,0.005252,0.001722,143701.593750
0.000000,-0.007974,-0.007828,143701.921875
0.000000,-0.014104,-0.016395,143702.250000
0.000000,0.015637,0.015393,143702.578125
0.000000,0.003464,0.006135,143702.906250
0.000000,-0.001657,-0.006080,143703.234375
0.000000,0.010098,0.012879,143703.562500
0.000000,-0.014839,-0.011691,143703.890625
0.000000,0.003420,0.002197,143704.218750
0.000000,0.000031,0.004203,143704.546875
0.000000,0.004242,0.005369,143704.875000
0.000000,0.002916,0.004020,143705.203125
0.000000,0.008497,0.010473,143705.531250
0.000000,0.001040,0.000556,143705.859375
0.000000,-0.011724,-0.014755,143706.187500
0.000000,-0.008292,-0.012824,143706.515625
0.000000,0.005843,0.007775,143706.843750
0.000000,-0.002666,-0.002433,143707.171875
0.000000,0.003420,0.002197,143707.500000
0.000000,0.002454,0.009782,143707.828125
0.000000,0.002916,0.004020,143708.156250
0.000000,-0.010123,-0.012349,143708.484375
0.000000,-0.002666,-0.002433,143708.812500
0.000000,-0.005046,-0.004073,143709.140625
0.000000,-0.002710,-0.006371,143709.468750
0.000000,0.004791,0.007484,143709.796875
0.000000,0.001863,0.003729,143710.125000
0.000000,-0.005002,-0.000134,143710.453125
0.000000,0.006940,0.012005,143710.781250
0.000000,-0.003763,-0.006662,143711.109375
0.000000,-0.004585,-0.009835,143711.437500
0.000000,-0.002666,-0.002433,143711.765625
0.000000,0.007675,0.007300,143712.093750
0.000000,0.005065,0.008541,143712.421875
0.000000,0.001314,0.001614,143712.750000
0.000000,-0.009027,-0.008119,143713.078125
0.000000,0.001589,0.002671,143713.406250
0.000000,-0.011450,-0.013698,143713.734375
0.000000,0.007127,0.005186,143714.062500
0.000000,0.000766,-0.000501,143714.390625
0.000000,0.013257,0.013753,143714.718750
0.000000,-0.016484,-0.018036,143715.046875
0.000000,0.000031,0.004203,143715.375000
0.000000,-0.011176,-0.012640,143715.703125
0.000000,0.004242,0.005369,143716.031250
0.000000,-0.006416,-0.009360,143716.359375
0.000000,-0.000012,0.000265,143716.687500
0.000000,-0.002118,-0.000318,143717.015625
0.000000,0.007170,0.009124,143717.343750
0.000000,0.006853,0.004128,143717.671875
0.000000,0.006074,0.004894,143718.000000
0.000000,0.003507,0.010073,143718.328125
0.000000,0.005021,0.004603,143718.656250
0.000000,0.008036,0.016235,143718.984375
0.000000,0.003694,0.003254,143719.312500
0.000000,-0.010397,-0.013406,143719.640625
0.000000,0.009824,0.011822,143719.968750
0.000000,0.008410,0.002596,143720.296875
0.000000,0.001589,0.002671,143720.625000
0.000000,-0.001022,0.003912,143720.953125
0.000000,-0.000517,0.002089,143721.281250
0.000000,0.007993,0.012296,143721.609375
0.000000,0.009824,0.011822,143721.937500
0.000000,-0.011450,-0.013698,143722.265625
0.000000,0.006305,0.002013,143722.593750
0.000000,0.000766,-0.000501,143722.921875
0.000000,-0.004728,0.000923,143723.250000
0.000000,-0.003445,-0.001666,143723.578125
0.000000,-0.013556,-0.014281,143723.906250
0.000000,-0.005825,-0.003307,143724.234375
0.000000,0.002006,-0.007029,143724.562500
0.000000,0.002411,0.005844,143724.890625
0.000000,0.017238,0.017800,143725.218750
0.000000,0.006030,0.000956,143725.546875
0.000000,-0.008248,-0.008885,143725.875000
0.000000,-0.000517,0.002089,143726.203125
0.000000,-0.002436,-0.005314,143726.531250
0.000000,0.011425,0.014228,143726.859375
0.000000,-0.005594,-0.006188,143727.187500
0.000000,0.003420,0.002197,143727.515625
0.000000,-0.005277,-0.001192,143727.843750
0.000000,-0.004267,-0.004839,143728.171875
0.000000,-0.002162,-0.004256,143728.500000
0.000000,0.003881,-0.003565,143728.828125
0.000000,-0.002349,0.002563,143729.156250
0.000000,0.001819,-0.000210,143729.484375
0.000000,0.008815,0.015469,143729.812500
0.000000,-0.009618,-0.014173,143730.140625
0.000000,0.009781,0.007883,143730.468750
0.000000,-0.007469,-0.009651,143730.796875
0.000000,0.001314,0.001614,143731.125000
0.000000,-0.000330,-0.004731,143731.453125
0.000000,0.011512,0.022105,143731.781250
0.000000,-0.000012,0.000265,143732.109375
0.000000,-0.002940,-0.003490,143732.437500
0.000000,0.002411,0.005844,143732.765625
0.000000,-0.002349,0.002563,143733.093750
0.000000,0.000492,-0.001559,143733.421875
0.000000,0.002872,0.000082,143733.750000
0.000000,-0.002897,0.000448,143734.078125
0.000000,0.013213,0.009815,143734.406250
0.000000,0.008728,0.007592,143734.734375
0.000000,0.006666,0.010948,143735.062500
0.000000,-0.008840,-0.014939,143735.390625
0.000000,0.008815,0.015469,143735.718750
0.000000,-0.003214,-0.004547,143736.046875
0.000000,0.005800,0.003837,143736.375000
0.000000,-0.005594,-0.006188,143736.703125
0.000000,-0.003171,-0.000609,143737.031250
0.000000,0.006940,0.012005,143737.359375
0.000000,-0.005090,-0.008011,143737.687500
0.000000,-0.004267,-0.004839,143738.015625
0.000000,-0.001065,-0.000026,143738.343750
0.000000,0.006579,0.003071,143738.671875
0.000000,-0.005594,-0.006188,143739.000000
0.000000,0.005295,0.005660,143739.328125
0.000000,0.004517,0.006426,143739.656250
0.000000,-0.005638,-0.010126,143739.984375
0.000000,0.001040,0.000556,143740.312500
0.000000,0.004199,0.001430,143740.640625
0.000000,-0.002940,-0.003490,143740.968750
0.000000,0.006622,0.007009,143741.296875
0.000000,0.007488,0.014120,143741.625000
0.000000,-0.003401,0.002272,143741.953125
0.000000,-0.007700,-0.006770,143742.281250
0.000000,0.012709,0.011638,143742.609375
0.000000,-0.000517,0.002089,143742.937500
0.000000,-0.011637,-0.006878,143743.265625
0.000000,-0.007700,-0.006770,143743.593750
0.000000,-0.011494,-0.017636,143743.921875
0.000000,0.012665,0.007700,143744.250000
0.000000,0.001819,-0.000210,143744.578125
0.000000,0.004473,0.002488,143744.906250
0.000000,-0.010123,-0.012349,143745.234375
0.000000,-0.000012,0.000265,143745.562500
0.000000,0.003146,0.001139,143745.890625
0.000000,-0.014147,-0.020334,143746.218750
0.000000,0.000723,-0.004440,143746.546875
0.000000,-0.003489,-0.005605,143746.875000
0.000000,-0.000012,0.000265,143747.203125
0.000000,0.012204,0.013462,143747.531250
0.000000,-0.002436,-0.005314,143747.859375
0.000000,-0.002666,-0.002433,143748.187500
0.000000,-0.001065,-0.000026,143748.515625
0.000000,0.005526,0.002779,143748.843750
0.000000,-0.004859,-0.010892,143749.171875
0.000000,-0.002666,-0.002433,143749.500000
0.000000,-0.014104,-0.016395,143749.828125
0.000000,-0.003993,-0.003781,143750.156250
0.000000,0.007170,0.009124,143750.484375
0.000000,-0.013599,-0.018219,143750.812500
0.000000,-0.013008,-0.012166,143751.140625
0.000000,-0.009575,-0.010234,143751.468750
0.000000,0.002324,-0.002033,143751.796875
0.000000,-0.001844,0.000740,143752.125000
0.000000,0.007170,0.009124,143752.453125
0.000000,-0.001888,-0.003199,143752.781250
0.000000,-0.018041,-0.016503,143753.109375
0.000000,0.009276,0.009707,143753.437500
0.000000,0.007444,0.010181,143753.765625
0.000000,-0.003489,-0.005605,143754.093750
0.000000,-0.002436,-0.005314,143754.421875
0.000000,-0.007743,-0.010709,143754.750000
0.000000,-0.001339,-0.001084,143755.078125
0.000000,0.004199,0.001430,143755.406250
0.000000,0.013070,0.020573,143755.734375
0.000000,-0.001613,-0.002141,143756.062500
0.000000,0.006074,0.004894,143756.390625
0.000000,-0.003719,-0.002724,143756.718750
0.000000,0.000997,-0.003382,143757.046875
0.000000,0.007444,0.010181,143757.375000
0.000000,-0.001296,0.002855,143757.703125
0.000000,-0.007239,-0.012532,143758.031250
0.000000,0.007170,0.009124,143758.359375
0.000000,-0.003993,-0.003781,143758.687500
0.000000,-0.008292,-0.012824,143759.015625
0.000000,0.023137,0.029248,143759.343750
0.000000,-0.003763,-0.006662,143759.671875
0.000000,0.000810,0.003437,143760.000000
0.000000,0.006074,0.004894,143760.328125
0.000000,0.001040,0.000556,143760.656250
0.000000,0.007675,0.007300,143760.984375
0.000000,-0.004267,-0.004839,143761.312500
0.000000,0.001545,-0.001267,143761.640625
0.000000,-0.016023,-0.023798,143761.968750
0.000000,0.001084,0.004495,143762.296875
0.000000,0.014123,0.020864,143762.625000
0.000000,0.004286,0.009307,143762.953125
0.000000,0.002411,0.005844,143763.281250
0.000000,0.002872,0.000082,143763.609375
0.000000,-0.016671,-0.011216,143763.937500
0.000000,-0.005912,-0.011184,143764.265625
0.000000,0.007993,0.012296,143764.593750
0.000000,-0.000835,-0.002907,143764.921875
0.000000,0.003651,-0.000684,143765.250000
0.000000,0.006896,0.008067,143765.578125
0.000000,-0.003171,-0.000609,143765.906250
0.000000,0.007127,0.005186,143766.234375
0.000000,0.006118,0.008833,143766.562500
0.000000,0.004242,0.005369,143766.890625
0.000000,-0.011724,-0.014755,143767.218750
0.000000,-0.001888,-0.003199,143767.546875
0.000000,-0.002940,-0.003490,143767.875000
0.000000,0.003420,0.002197,143768.203125
0.000000,0.015867,0.012512,143768.531250
0.000000,-0.001022,0.003912,143768.859375
0.000000,0.012522,0.018458,143769.187500
0.000000,0.002137,0.004786,143769.515625
0.000000,0.006392,0.009890,143769.843750
0.000000,0.006896,0.008067,143770.171875
0.000000,-0.012042,-0.019751,143770.500000
0.000000,-0.003806,-0.010601,143770.828125
0.000000,0.006074,0.004894,143771.156250
0.000000,-0.004224,-0.000900,143771.484375
0.000000,0.015132,0.017217,143771.812500
0.000000,-0.007469,-0.009651,143772.140625
0.000000,-0.002579,0.005444,143772.468750
0.000000,-0.018085,-0.020442,143772.796875
0.000000,-0.005002,-0.000134,143773.125000
0.000000,0.004473,0.002488,143773.453125
0.000000,0.006666,0.010948,143773.781250
0.000000,0.004517,0.006426,143774.109375
0.000000,0.005021,0.004603,143774.437500
0.000000,0.002641,0.002963,143774.765625
0.000000,0.006118,0.008833,143775.093750
0.000000,0.001545,-0.001267,143775.421875
0.000000,-0.002349,0.002563,143775.750000
0.000000,-0.006373,-0.005422,143776.078125
0.000000,0.007949,0.008358,143776.406250
0.000000,0.004055,0.012188,143776.734375
0.000000,0.002641,0.002963,143777.062500
0.000000,0.010098,0.012879,143777.390625
0.000000,0.006348,0.005952,143777.718750
0.000000,0.001040,0.000556,143778.046875
0.000000,-0.000243,0.003146,143778.375000
0.000000,-0.004815,-0.006954,143778.703125
0.000000,0.006940,0.012005,143779.031250
0.000000,0.002093,0.000848,143779.359375
0.000000,-0.006373,-0.005422,143779.687500
0.000000,0.003464,0.006135,143780.015625
0.000000,-0.001931,-0.007137,143780.343750
0.000000,-0.018863,-0.019676,143780.671875
0.000000,0.009594,0.014703,143781.000000
0.000000,-0.004267,-0.004839,143781.328125
0.000000,-0.014422,-0.021391,143781.656250
0.000000,0.007170,0.009124,143781.984375
0.000000,0.010098,0.012879,143782.312500
0.000000,-0.012546,-0.017928,143782.640625
0.000000,0.011425,0.014228,143782.968750
0.000000,0.002959,0.007959,143783.296875
0.000000,-0.005681,-0.014065,143783.625000
0.000000,0.002828,-0.003857,143783.953125
0.000000,0.017512,0.018857,143784.281250
0.000000,-0.007656,-0.002832,143784.609375
0.000000,-0.001570,0.001797,143784.937500
0.000000,0.012983,0.012696,143785.265625
0.000000,0.001084,0.004495,143785.593750
0.000000,-0.013325,-0.017162,143785.921875
0.000000,0.005887,0.011714,143786.250000
0.000000,-0.012272,-0.016870,143786.578125
0.000000,0.008815,0.015469,143786.906250
0.000000,-0.005912,-0.011184,143787.234375
0.000000,0.003968,0.004311,143787.562500
0.000000,0.014540,0.011163,143787.890625
0.000000,0.000810,0.003437,143788.218750
0.000000,0.002641,0.002963,143788.546875
0.000000,0.006940,0.012005,143788.875000
0.000000,-0.007743,-0.010709,143789.203125
0.000000,-0.007469,-0.009651,143789.531250
0.000000,0.007949,0.008358,143789.859375
0.000000,0.010877,0.012113,143790.187500
0.000000,-0.013556,-0.014281,143790.515625
0.000000,-0.002118,-0.000318,143790.843750
0.000000,0.011886,0.008466,143791.171875
0.000000,0.007949,0.008358,143791.500000
0.000000,0.012435,0.010581,143791.828125
0.000000,0.002728,0.010840,143792.156250
0.000000,0.004199,0.001430,143792.484375
0.000000,0.001084,0.004495,143792.812500
0.000000,0.011382,0.010289,143793.140625
0.000000,-0.018128,-0.024380,143793.468750
0.000000,-0.003171,-0.000609,143793.796875
0.000000,0.017281,0.021738,143794.125000
0.000000,-0.014017,-0.008519,143794.453125
0.000000,0.012478,0.014519,143794.781250
0.000000,0.000262,0.001322,143795.109375
0.000000,0.013300,0.017692,143795.437500
0.000000,0.000766,-0.000501,143795.765625
0.000000,0.002554,-0.004914,143796.093750
0.000000,-0.001065,-0.000026,143796.421875
0.000000,0.017786,0.019914,143796.750000
0.000000,0.002411,0.005844,143797.078125
0.000000,0.000723,-0.004440,143797.406250
0.000000,-0.002897,0.000448,143797.734375
0.000000,-0.001339,-0.001084,143798.062500
0.000000,-0.016988,-0.016212,143798.390625
0.000000,0.007949,0.008358,143798.718750
0.000000,0.002598,-0.000976,143799.046875
0.000000,0.009781,0.007883,143799.375000
0.000000,-0.001613,-0.002141,143799.703125
0.000000,0.003146,0.001139,143800.031250
0.000000,-0.005364,-0.009069,143800.359375
0.000000,-0.008522,-0.009943,143800.687500
0.000000,0.014397,0.021921,143801.015625
0.000000,0.003190,0.005078,143801.343750
0.000000,-0.001296,0.002855,143801.671875
0.000000,-0.001888,-0.003199,143802.000000
0.000000,0.005613,0.010656,143802.328125
0.000000,0.008267,0.013354,143802.656250
0.000000,0.001314,0.001614,143802.984375
0.000000,0.000810,0.003437,143803.312500
0.000000,-0.002118,-0.000318,143803.640625
0.000000,0.018334,0.022029,143803.968750
0.000000,-0.002118,-0.000318,143804.296875
0.000000,0.011930,0.012404,143804.625000
0.000000,-0.008061,-0.015705,143804.953125
0.000000,0.006622,0.007009,143805.281250
0.000000,-0.005868,-0.007245,143805.609375
0.000000,0.009232,0.005768,143805.937500
0.000000,-0.003171,-0.000609,143806.265625
0.000000,0.001545,-0.001267,143806.593750
0.000000,0.001084,0.004495,143806.921875
0.000000,0.003146,0.001139,143807.250000
0.000000,-0.003445,-0.001666,143807.578125
0.000000,-0.002984,-0.007429,143807.906250
0.000000,0.002093,0.000848,143808.234375
0.000000,0.011425,0.014228,143808.562500
0.000000,-0.001022,0.003912,143808.890625
0.000000,-0.002205,-0.008195,143809.218750
0.000000,0.003103,-0.002799,143809.546875
0.000000,0.007949,0.008358,143809.875000
0.000000,0.005339,0.009599,143810.203125
0.000000,0.004286,0.009307,143810.531250
0.000000,0.000766,-0.000501,143810.859375
0.000000,0.004242,0.005369,143811.187500
0.000000,0.005021,0.004603,143811.515625
0.000000,0.002137,0.004786,143811.843750
0.000000,-0.002436,-0.005314,143812.171875
0.000000,-0.005551,-0.002249,143812.500000
0.000000,0.008454,0.006534,143812.828125
0.000000,0.002685,0.006901,143813.156250
0.000000,-0.011450,-0.013698,143813.484375
0.000000,0.012709,0.011638,143813.812500
0.000000,0.005613,0.010656,143814.140625
0.000000,0.003968,0.004311,143814.468750
0.000000,0.007170,0.009124,143814.796875
0.000000,0.000175,-0.006554,143815.125000
0.000000,-0.005364,-0.009069,143815.453125
0.000000,0.010285,0.006060,143815.781250
0.000000,-0.012964,-0.008227,143816.109375
0.000000,0.007170,0.009124,143816.437500
0.000000,0.003925,0.000373,143816.765625
0.000000,-0.003719,-0.002724,143817.093750
0.000000,0.004242,0.005369,143817.421875
0.000000,-0.003763,-0.006662,143817.750000
0.000000,-0.015935,-0.015921,143818.078125
0.000000,-0.004037,-0.007720,143818.406250
0.000000,-0.000199,0.007084,143818.734375
0.000000,0.000492,-0.001559,143819.062500
0.000000,-0.007469,-0.009651,143819.390625
0.000000,0.005252,0.001722,143819.718750
0.000000,0.000218,-0.002616,143820.046875
0.000000,0.006161,0.012771,143820.375000
0.000000,-0.002436,-0.005314,143820.703125
0.000000,-0.004585,-0.009835,143821.031250
0.000000,0.017742,0.015976,143821.359375
0.000000,-0.013556,-0.014281,143821.687500
0.000000,0.013761,0.011930,143822.015625
0.000000,-0.001844,0.000740,143822.343750
0.000000,0.005843,0.007775,143822.671875
0.000000,-0.004311,-0.008777,143823.000000
0.000000,0.017555,0.022795,143823.328125
0.000000,0.001084,0.004495,143823.656250
0.000000,0.003420,0.002197,143823.984375
0.000000,-0.007239,-0.012532,143824.312500
0.000000,0.013300,0.017692,143824.640625
0.000000,-0.001657,-0.006080,143824.968750
0.000000,0.004199,0.001430,143825.296875
0.000000,0.005021,0.004603,143825.625000
0.000000,0.005843,0.007775,143825.953125
0.000000,-0.017536,-0.018327,143826.281250
0.000000,0.004704,-0.000393,143826.609375
0.000000,-0.002710,-0.006371,143826.937500
0.000000,0.016733,0.019623,143827.265625
0.000000,0.001040,0.000556,143827.593750
0.000000,0.012478,0.014519,143827.921875
0.000000,0.008454,0.006534,143828.250000
0.000000,-0.012690,-0.007170,143828.578125
0.000000,0.006853,0.004128,143828.906250
0.000000,0.007214,0.013062,143829.234375
0.000000,-0.000287,-0.000792,143829.562500
0.000000,-0.008248,-0.008885,143829.890625
0.000000,-0.004772,-0.003015,143830.218750
0.000000,0.007401,0.006243,143830.546875
0.000000,-0.010671,-0.014464,143830.875000
0.000000,-0.003993,-0.003781,143831.203125
0.000000,-0.006373,-0.005422,143831.531250
0.000000,-0.008609,-0.017820,143831.859375
0.000000,-0.004224,-0.000900,143832.187500
0.000000,-0.006647,-0.006479,143832.515625
0.000000,0.006853,0.004128,143832.843750
0.000000,-0.003719,-0.002724,143833.171875
0.000000,0.002367,0.001905,143833.500000
0.000000,0.004473,0.002488,143833.828125
0.000000,-0.008017,-0.011766,143834.156250
0.000000,0.011064,0.005294,143834.484375
0.000000,-0.013830,-0.015338,143834.812500
0.000000,0.007401,0.006243,143835.140625
0.000000,-0.003214,-0.004547,143835.468750
0.000000,0.003694,0.003254,143835.796875
0.000000,0.009002,0.008649,143836.125000
0.000000,0.007631,0.003362,143836.453125
0.000000,0.000579,0.006318,143836.781250
0.000000,0.005065,0.008541,143837.109375
0.000000,0.014353,0.017983,143837.437500
0.000000,-0.003027,-0.011367,143837.765625
0.000000,-0.003950,0.000157,143838.093750
0.000000,0.008958,0.004711,143838.421875
0.000000,0.005021,0.004603,143838.750000
0.000000,0.004155,-0.002508,143839.078125
0.000000,-0.002392,-0.001375,143839.406250
0.000000,0.007444,0.010181,143839.734375
0.000000,-0.000287,-0.000792,143840.062500
0.000000,-0.004311,-0.008777,143840.390625
0.000000,0.007401,0.006243,143840.718750
0.000000,-0.007239,-0.012532,143841.046875
0.000000,0.007401,0.006243,143841.375000
0.000000,-0.007152,-0.004655,143841.703125
0.000000,-0.004859,-0.010892,143842.031250
0.000000,0.009824,0.011822,143842.359375
0.000000,-0.000835,-0.002907,143842.687500
0.000000,0.008771,0.011530,143843.015625
0.000000,-0.004859,-0.010892,143843.343750
0.000000,-0.000791,0.001031,143843.671875
0.000000,-0.004541,-0.005896,143844.000000
0.000000,0.002959,0.007959,143844.328125
0.000000,0.011886,0.008466,143844.656250
0.000000,-0.008522,-0.009943,143844.984375
0.000000,0.012160,0.009523,143845.312500
0.000000,-0.008204,-0.004947,143845.640625
0.000000,0.000175,-0.006554,143845.968750
0.000000,0.005569,0.006718,143846.296875
0.000000,0.005569,0.006718,143846.625000
0.000000,-0.005507,0.001689,143846.953125
0.000000,0.009550,0.010764,143847.281250
0.000000,-0.002436,-0.005314,143847.609375
0.000000,0.002685,0.006901,143847.937500
0.000000,0.005526,0.002779,143848.265625
0.000000,-0.003993,-0.003781,143848.593750
0.000000,-0.005320,-0.005130,143848.921875
0.000000,0.005339,0.009599,143849.250000
0.000000,0.002554,-0.004914,143849.578125
0.000000,-0.007743,-0.010709,143849.906250
0.000000,-0.002162,-0.004256,143850.234375
0.000000,0.009276,0.009707,143850.562500
0.000000,0.016776,0.023562,143850.890625
0.000000,-0.002940,-0.003490,143851.218750
0.000000,0.002093,0.000848,143851.546875
0.000000,-0.012503,-0.013989,143851.875000
0.000000,0.001040,0.000556,143852.203125
0.000000,-0.002436,-0.005314,143852.531250
0.000000,0.007906,0.004419,143852.859375
0.000000,-0.000056,-0.003673,143853.187500
0.000000,0.004199,0.001430,143853.515625
0.000000,0.002093,0.000848,143853.843750
0.000000,-0.017032,-0.020151,143854.171875
0.000000,0.003464,0.006135,143854.500000
0.000000,0.002324,-0.002033,143854.828125
0.000000,0.002367,0.001905,143855.156250
0.000000,0.006392,0.009890,143855.484375
0.000000,-0.011363,-0.005821,143855.812500
0.000000,0.001271,-0.002325,143856.140625
0.000000,-0.002984,-0.007429,143856.468750
0.000000,0.000766,-0.000501,143856.796875
0.000000,-0.019960,-0.023906,143857.125000
0.000000,0.000766,-0.000501,143857.453125
0.000000,-0.005320,-0.005130,143857.781250
0.000000,-0.001065,-0.000026,143858.109375
0.000000,0.005800,0.003837,143858.437500
0.000000,0.011699,0.015285,143858.765625
0.000000,0.005021,0.004603,143859.093750
0.000000,-0.005320,-0.005130,143859.421875
0.000000,0.002598,-0.000976,143859.750000
0.000000,-0.007239,-0.012532,143860.078125
0.000000,0.004473,0.002488,143860.406250
0.000000,-0.003763,-0.006662,143860.734375
0.000000,0.010603,0.011056,143861.062500
0.000000,-0.010628,-0.010525,143861.390625
0.000000,-0.000878,-0.006846,143861.718750
0.000000,0.002367,0.001905,143862.046875
0.000000,-0.000878,-0.006846,143862.375000
0.000000,-0.002118,-0.000318,143862.703125
0.000000,-0.005638,-0.010126,143863.031250
0.000000,-0.010628,-0.010525,143863.359375
0.000000,-0.000293,-0.000790,143863.687500
0.000000,-0.014229,-0.016287,143864.015625
0.000000,-0.002120,-0.000301,143864.343750
0.000000,0.000971,-0.003390,143864.671875
0.000000,0.000198,-0.002618,143865.000000
0.000000,-0.005359,-0.005089,143865.328125
0.000000,-0.004586,-0.005861,143865.656250
0.000000,0.014699,0.014990,143865.984375
0.000000,-0.005286,-0.001151,143866.312500
0.000000,0.003155,0.001115,143866.640625
0.000000,0.007449,0.006186,143866.968750
0.000000,0.003719,0.003226,143867.296875
0.000000,-0.001421,-0.005011,143867.625000
0.000000,0.006038,0.000909,143867.953125
0.000000,0.001609,0.002659,143868.281250
0.000000,0.006111,0.004847,143868.609375
0.000000,-0.003740,-0.002695,143868.937500
0.000000,0.002308,-0.002051,143869.265625
0.000000,0.004357,0.009274,143869.593750
0.000000,0.031666,0.038157,143869.921875
0.000000,-0.006206,-0.008255,143870.250000
0.000000,0.002173,0.004770,143870.578125
0.000000,-0.002476,-0.005295,143870.906250
0.000000,0.001609,0.002659,143871.234375
0.000000,-0.003458,-0.001640,143871.562500
0.000000,-0.005077,-0.004034,143871.890625
0.000000,0.001327,0.001604,143872.218750
0.000000,0.008504,0.006469,143872.546875
0.000000,-0.006058,-0.000379,143872.875000
0.000000,-0.002967,-0.003467,143873.203125
0.000000,0.004774,0.003509,143873.531250
0.000000,0.005903,0.007730,143873.859375
0.000000,0.004983,0.000626,143874.187500
0.000000,0.007166,0.005131,143874.515625
0.000000,-0.009015,-0.004112,143874.843750
0.000000,-0.005433,-0.009027,143875.171875
0.000000,-0.001912,-0.003184,143875.500000
0.000000,0.001401,0.005542,143875.828125
0.000000,0.006884,0.004075,143876.156250
0.000000,-0.005850,-0.003262,143876.484375
0.000000,0.005130,0.008502,143876.812500
0.000000,0.000198,-0.002618,143877.140625
0.000000,-0.006414,-0.005373,143877.468750
0.000000,0.004075,0.008219,143877.796875
0.000000,0.002382,0.001887,143878.125000
0.000000,-0.005359,-0.005089,143878.453125
0.000000,-0.007261,-0.008538,143878.781250
0.000000,0.007731,0.007241,143879.109375
0.000000,-0.005003,-0.000096,143879.437500
0.000000,-0.007052,-0.011421,143879.765625
0.000000,0.006676,0.006958,143880.093750
0.000000,-0.005433,-0.009027,143880.421875
0.000000,-0.005077,-0.004034,143880.750000
0.000000,0.010553,0.017795,143881.078125
0.000000,-0.007430,-0.012420,143881.406250
0.000000,-0.001542,0.001821,143881.734375
0.000000,-0.006663,-0.013198,143882.062500
0.000000,-0.005398,-0.005048,143882.390625
0.000000,0.002790,0.006859,143882.718750
0.000000,-0.000775,0.001043,143883.046875
0.000000,0.000945,-0.003397,143883.375000
0.000000,-0.006746,-0.006376,143883.703125
0.000000,0.001339,0.001593,143884.031250
0.000000,-0.002517,-0.005276,143884.359375
0.000000,-0.008674,-0.009811,143884.687500
0.000000,-0.001832,0.000768,143885.015625
0.000000,0.002769,-0.003900,143885.343750
0.000000,0.004719,0.010294,143885.671875
0.000000,-0.000589,-0.001841,143886.000000
0.000000,0.002210,0.004753,143886.328125
0.000000,-0.006083,-0.011092,143886.656250
0.000000,0.012223,0.016157,143886.984375
0.000000,-0.001066,-0.000010,143887.312500
0.000000,0.011062,0.011945,143887.640625
0.000000,-0.002703,-0.002391,143887.968750
0.000000,0.005858,0.003747,143888.296875
0.000000,0.009237,0.012447,143888.625000
0.000000,-0.005979,-0.007154,143888.953125
0.000000,-0.010498,-0.009308,143889.281250
0.000000,-0.005025,-0.010816,143889.609375
0.000000,0.000759,-0.000513,143889.937500
0.000000,0.009237,0.012447,143890.265625
0.000000,-0.011555,-0.009583,143890.593750
0.000000,-0.008383,-0.008758,143890.921875
0.000000,0.016846,0.022248,143891.250000
0.000000,-0.014726,-0.010409,143891.578125
0.000000,0.009610,0.006679,143891.906250
0.000000,-0.016282,-0.019612,143892.234375
0.000000,-0.006455,-0.005323,143892.562500
0.000000,0.003453,0.002144,143892.890625
0.000000,-0.003760,-0.002667,143893.218750
0.000000,-0.006746,-0.006376,143893.546875
0.000000,-0.000879,-0.002894,143893.875000
0.000000,0.005278,0.001641,143894.203125
0.000000,-0.005688,-0.006101,143894.531250
0.000000,0.000945,-0.003397,143894.859375
0.000000,0.007019,0.007960,143895.187500
0.000000,-0.001832,0.000768,143895.515625
0.000000,-0.002413,-0.001338,143895.843750
0.000000,0.002790,0.006859,143896.171875
0.000000,0.002687,0.002922,143896.500000
0.000000,-0.022438,-0.024147,143896.828125
0.000000,-0.000693,-0.005778,143897.156250
0.000000,0.000759,-0.000513,143897.484375
0.000000,0.009341,0.016385,143897.812500
0.000000,-0.000589,-0.001841,143898.140625
0.000000,0.006252,0.008738,143898.468750
0.000000,-0.015991,-0.018559,143898.796875
0.000000,0.008180,0.012172,143899.125000
0.000000,-0.003760,-0.002667,143899.453125
0.000000,0.012015,0.008283,143899.781250
0.000000,0.005195,0.008463,143900.109375
0.000000,-0.008383,-0.008758,143900.437500
0.000000,0.007019,0.007960,143900.765625
0.000000,0.014441,0.020645,143901.093750
0.000000,0.003453,0.002144,143901.421875
0.000000,0.002396,0.001869,143901.750000
0.000000,0.004034,0.004250,143902.078125
0.000000,-0.017339,-0.019887,143902.406250
0.000000,0.002396,0.001869,143902.734375
0.000000,-0.001460,-0.005000,143903.062500
0.000000,0.007786,0.007182,143903.390625
0.000000,0.005091,0.004525,143903.718750
0.000000,-0.004051,-0.003720,143904.046875
0.000000,-0.002413,-0.001338,143904.375000
0.000000,-0.002227,-0.004222,143904.703125
0.000000,0.006066,0.011622,143905.031250
0.000000,0.003349,-0.001793,143905.359375
0.000000,-0.003470,-0.001613,143905.687500
0.000000,-0.006559,-0.009261,143906.015625
0.000000,-0.006642,-0.002439,143906.343750
